-2.250       18.250000000000000      179.062500000000000
-2.240       18.070400000000003      173.976156160000130
-2.230       17.891600000000000      168.976550559999964
-2.220       17.713600000000003      164.062824960000057
-2.210       17.536400000000000      159.234124959999974
-2.200       17.360000000000003      154.489600000000081
-2.190       17.184400000000000      149.828403359999953
-2.180       17.009600000000002      145.249692160000080
-2.170       16.835599999999999      140.752627359999963
-2.160       16.662400000000002      136.336373760000072
-2.150       16.489999999999998      132.000100000000003
-2.140       16.318400000000000      127.742978560000068
-2.130       16.147599999999997      123.564185759999987
-2.120       15.977600000000002      119.462901760000051
-2.110       15.808399999999999      115.438310559999977
-2.100       15.640000000000001      111.489600000000053
-2.090       15.472399999999997      107.615961759999948
-2.080       15.305600000000002      103.816591360000032
-2.070       15.139599999999998      100.090688159999928
-2.060       14.974399999999999       96.437455360000044
-2.050       14.809999999999999       92.856099999999913
-2.040       14.646400000000000       89.345832959999981
-2.030       14.483600000000003       85.905868960000120
-2.020       14.321600000000000       82.535426560000005
-2.010       14.160400000000003       79.233728160000098
-2.000       14.000000000000000       75.999999999999986
-1.990       13.840400000000001       72.833472159999985
-1.980       13.681600000000000       69.733378559999977
-1.970       13.523600000000000       66.698956960000004
-1.960       13.366399999999999       63.729448959999999
-1.950       13.209999999999999       60.824099999999966
-1.940       13.054399999999999       57.982159359999976
-1.930       12.899600000000000       55.202880159999964
-1.920       12.745600000000000       52.485519359999969
-1.910       12.592400000000001       49.829337760000072
-1.900       12.440000000000001       47.233600000000052
-1.890       12.288400000000001       44.697574560000028
-1.880       12.137600000000003       42.220533760000009
-1.870       11.987600000000002       39.801753760000004
-1.860       11.838400000000002       37.440514560000040
-1.850       11.690000000000001       35.136100000000013
-1.840       11.542400000000001       32.887797760000012
-1.830       11.395600000000002       30.694899359999994
-1.820       11.249600000000001       28.556700160000020
-1.810       11.104400000000000       26.472499360000000
-1.800       10.960000000000001       24.441599999999994
-1.790       10.816400000000000       22.463308960000035
-1.780       10.673600000000000       20.536936959999984
-1.770       10.531600000000001       18.661798560000001
-1.760       10.390400000000000       16.837212160000007
-1.750       10.250000000000000       15.062500000000007
-1.740       10.110400000000000       13.336988159999983
-1.730        9.971600000000000       11.660006559999999
-1.720        9.833599999999999       10.030888960000013
-1.710        9.696399999999999        8.448972959999999
-1.700        9.559999999999999        6.913599999999995
-1.690        9.424399999999999        5.424115359999995
-1.680        9.289599999999998        3.979868160000009
-1.670        9.155600000000000        2.580211359999986
-1.660        9.022400000000001        1.224501760000017
-1.650        8.890000000000002       -0.087899999999976
-1.640        8.758400000000002       -1.357629439999990
-1.630        8.627600000000001       -2.585318239999978
-1.620        8.497600000000002       -3.771594240000006
-1.610        8.368400000000001       -4.917081439999990
-1.600        8.240000000000002       -6.022399999999998
-1.590        8.112400000000001       -7.088166239999993
-1.580        7.985600000000002       -8.114992640000004
-1.570        7.859600000000000       -9.103487839999978
-1.560        7.734400000000001      -10.054256639999991
-1.550        7.610000000000001      -10.967900000000004
-1.540        7.486400000000000      -11.845015039999989
-1.530        7.363600000000000      -12.686195039999998
-1.520        7.241600000000000      -13.492029440000007
-1.510        7.120400000000000      -14.263103839999996
-1.500        7.000000000000000      -15.000000000000000
-1.490        6.880400000000000      -15.703295840000003
-1.480        6.761600000000000      -16.373565440000000
-1.470        6.643599999999999      -17.011379039999991
-1.460        6.526399999999999      -17.617303039999996
-1.450        6.410000000000000      -18.191900000000008
-1.440        6.294400000000000      -18.735728640000008
-1.430        6.179599999999999      -19.249343840000005
-1.420        6.065600000000000      -19.733296640000006
-1.410        5.952399999999999      -20.188134240000000
-1.400        5.840000000000002      -20.614400000000000
-1.390        5.728400000000001      -21.012633439999998
-1.380        5.617600000000001      -21.383370240000001
-1.370        5.507600000000001      -21.727142239999996
-1.360        5.398400000000001      -22.044477440000001
-1.350        5.290000000000001      -22.335899999999999
-1.340        5.182400000000001      -22.601930240000002
-1.330        5.075600000000001      -22.843084639999994
-1.320        4.969600000000001      -23.059875840000004
-1.310        4.864400000000001      -23.252812639999998
-1.300        4.760000000000001      -23.422400000000000
-1.290        4.656400000000001      -23.569139040000000
-1.280        4.553600000000000      -23.693527040000003
-1.270        4.451600000000000      -23.796057439999995
-1.260        4.350400000000000      -23.877219840000002
-1.250        4.250000000000000      -23.937500000000000
-1.240        4.150400000000000      -23.977379840000005
-1.230        4.051600000000000      -23.997337439999995
-1.220        3.953600000000000      -23.997847040000003
-1.210        3.856400000000000      -23.979379040000001
-1.200        3.760000000000000      -23.942399999999999
-1.190        3.664400000000000      -23.887372639999999
-1.180        3.569599999999999      -23.814755839999997
-1.170        3.475599999999999      -23.725004640000002
-1.160        3.382400000000000      -23.618570240000004
-1.150        3.290000000000001      -23.495899999999999
-1.140        3.198400000000001      -23.357437440000002
-1.130        3.107600000000001      -23.203622240000009
-1.120        3.017600000000001      -23.034890239999996
-1.110        2.928400000000001      -22.851673440000003
-1.100        2.840000000000001      -22.654400000000003
-1.090        2.752400000000001      -22.443494240000000
-1.080        2.665600000000000      -22.219376640000000
-1.070        2.579600000000000      -21.982463839999998
-1.060        2.494400000000001      -21.733168640000002
-1.050        2.410000000000000      -21.471899999999998
-1.040        2.326400000000000      -21.199063040000002
-1.030        2.243600000000000      -20.915059039999996
-1.020        2.161600000000000      -20.620285440000000
-1.010        2.080400000000000      -20.315135840000000
-1.000        2.000000000000000      -20.000000000000000
-0.990        1.920400000000000      -19.675263840000000
-0.980        1.841600000000000      -19.341309439999996
-0.970        1.763600000000000      -18.998515040000001
-0.960        1.686400000000000      -18.647255040000001
